Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
"5203","Northern America","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"650726.050000","650787.531000","650849.012000","650910.493000","650971.974000","651033.455000","651094.936000","651156.417000","651217.898000","651279.379000","651340.860000","651811.261000","652281.662000","652752.063000","653222.464000","653692.865000","654163.266000","654633.667000","655104.068000","655574.469000","656044.870000","656278.548000","656512.226000","656745.904000","656979.582000","657213.260000","657173.570000","656836.560000","656799.550000","656762.540000"
"5203","Northern America","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34890.588300","35003.374500","35116.160700","35228.946800","35341.733000","35454.519200","35567.305400","35680.091500","35792.877700","35905.663900","36018.450100","36062.274200","36106.098400","36149.922600","36193.746700","36237.570900","36281.395000","36325.219200","36369.043400","36412.867500","36456.691700","36550.462100","36644.232500","36738.002900","36831.773300","36925.543700","37055.535900","37163.556900","37279.192400","37277.105500"
"5203","Northern America","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"628168.580000","627291.075000","626413.570000","625536.065000","624658.560000","623781.055000","622903.550000","622026.045000","621148.540000","620271.035000","619393.530000","619100.567000","618807.604000","618514.641000","618221.678000","617928.715000","617635.752000","617342.789000","617049.826000","616756.863000","616463.900000","616134.982000","615806.064000","615477.146000","615148.228000","614819.310000","614353.610000","612432.440000","611968.270000","611504.090000"
"5203","Northern America","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22556.470000","23495.456000","24434.442000","25373.428000","26312.414000","27251.400000","28190.386000","29129.372000","30068.358000","31007.344000","31946.330000","32709.694000","33473.058000","34236.422000","34999.786000","35763.150000","36526.514000","37289.878000","38053.242000","38816.606000","39579.970000","40142.566000","40705.162000","41267.758000","41830.354000","42392.950000","42818.960000","44403.120000","44830.280000","45257.450000"
"5203","Northern America","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"707336.250000","707144.222600","708669.688000","711156.907000","712972.126000","713978.245000","717818.464000","726029.683000","726240.902000","726856.121000","726554.340000","725517.478200","726143.938000","725859.937000","725575.636000","725291.235000","725933.334000","726079.833000","726690.532000","728751.131000","730811.730000","733114.352000","734764.420200","731960.126000","731240.538000","730520.040000","730079.820000","729897.076200","729756.086200","730239.096200"
"5203","Northern America","6680","Inland waters","5110","Area","1000 ha","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138430.000000","138428.000000","138428.000000","138428.000000","138428.000000","138428.000000","138428.000000","138428.000000","138428.000000","159826.000000","159826.000000","159826.000000","159826.000000","159826.000000","159826.000000","159826.000000","159826.000000","159826.000000","159826.000000","159826.000000","159826.000000"
"5203","Northern America","6690","Land area equipped for irrigation","5110","Area","1000 ha","19504.000000","20018.000000","20426.000000","20833.000000","21147.000000","21312.000000","21569.000000","21876.000000","22090.000000","22306.000000","22529.000000","22752.000000","22977.000000","23298.000000","23520.000000","23744.000000","24068.000000","25092.000000","25314.000000","25858.000000","26900.000000","27831.000000","27826.000000","27830.000000","27832.000000","27778.000000","27730.000000","27789.000000","27845.000000","27905.000000","27985.000000","28067.000000","28090.000000","28115.000000","28136.000000","28155.000000","28175.000000","28155.000000","28140.000000","28145.000000","28125.000000","28112.000000","28068.670000","28025.000000","27980.000000","27918.000000","27862.000000","27768.000000","27688.000000","27633.000000","27778.000000","27926.000000","27967.507900","28009.015800","28050.523700","28092.031600","28133.539500","28134.000000","28134.000000"
"5203","Northern America","6671","Agriculture area under organic agric.","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"542.000000","2219.700000","1793.800000","2292.400000","2357.070000","2652.700000","2652.700000","2790.200000","2782.900000","3047.700000","3082.500000","2973.800000","3130.300000","3223.040000","3334.970000","3647.670000"
"5203","Northern America","6672","Agriculture area certified organic","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"485.000000","530.900000","1746.700000","2292.400000","2261.660000","2644.500000","2644.500000","1949.000000","1949.000000","859.200000","890.000000","925.400000","2956.390000","1191.740000","1311.570000",
"5203","Northern America","6714","Primary Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"276650.000000","276851.400000","277052.800000","277254.200000","277455.600000","277657.000000","277858.400000","278059.800000","278261.200000","278462.600000","278664.000000","279318.000000","279972.000000","280626.000000","281280.000000","281934.000000","281818.400000","281702.800000","281587.200000","281471.600000","281356.000000","281329.600000","281303.200000","281276.800000","281250.400000","281224.000000","281224.000000","281224.000000",,
"5204","Central America","6600","Country area","5110","Area","1000 ha","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248666.000000","248655.500000","248655.500000","248655.500000","248655.500000","248655.500000","248655.500000"
"5204","Central America","6601","Land area","5110","Area","1000 ha","245240.000000","245240.000000","245240.000000","245240.000000","245240.000000","245240.000000","245240.000000","245240.000000","245240.000000","245240.000000","245240.000000","245240.000000","245240.000000","245240.000000","245240.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245227.000000","245205.000000","245205.000000","245205.000000","245205.000000","245211.000000","245211.000000"
"5204","Central America","6602","Agriculture","5110","Area","1000 ha","111722.000000","111632.000000","111644.000000","111690.000000","111749.000000","111849.000000","111799.000000","111834.000000","111862.000000","111872.000000","111316.000000","111634.000000","112136.000000","112367.000000","112525.000000","112698.000000","113100.000000","113848.000000","113800.000000","114109.000000","114316.000000","114548.000000","117296.000000","118134.000000","118497.000000","118490.000000","119592.000000","120616.000000","121704.000000","122582.720000","123666.238000","123745.120000","124172.620000","124186.120000","124441.620000","124618.000000","124660.620000","124664.120000","124797.000000","124465.220000","124739.500000","124938.800000","125647.100000","125302.400000","125056.700000","124696.300000","124937.000000","121256.500000","120509.540000","119574.970000","119094.120000","118264.860000","117104.500000","116425.700000","116420.500000","116117.600000","114785.700000","114371.200000","113954.200000"
"5204","Central America","6610","Agricultural land","5110","Area","1000 ha","111722.000000","111632.000000","111644.000000","111690.000000","111749.000000","111849.000000","111799.000000","111834.000000","111862.000000","111872.000000","111316.000000","111634.000000","112136.000000","112367.000000","112525.000000","112698.000000","113100.000000","113848.000000","113800.000000","114109.000000","114316.000000","114548.000000","117296.000000","118134.000000","118497.000000","118490.000000","119592.000000","120616.000000","121704.000000","122582.720000","123666.238000","123745.120000","124172.620000","124186.120000","124441.620000","124618.000000","124660.620000","124664.120000","124797.000000","124465.220000","124739.500000","124938.800000","125647.100000","125302.400000","125056.700000","124696.300000","124937.000000","121256.500000","120509.540000","119574.970000","119094.120000","118264.860000","117104.500000","116412.700000","116407.500000","116105.600000","114772.700000","114357.200000","113940.200000"
"5204","Central America","6620","Cropland","5110","Area","1000 ha","26747.000000","26627.000000","26578.000000","26519.000000","26453.000000","26403.000000","26333.000000","26268.000000","26206.000000","25144.000000","25240.000000","25336.000000","25469.000000","25499.000000","25584.000000","25676.000000","25898.000000","25991.000000","25883.000000","26134.000000","26404.000000","26552.000000","27109.000000","27093.000000","27455.000000","27405.000000","28461.000000","28928.000000","29888.000000","30938.000000","31901.000000","32030.000000","32382.000000","32485.000000","32798.000000","32919.000000","33024.000000","33193.000000","33323.000000","33082.100000","33405.200000","33593.300000","34265.400000","34000.500000","34018.600000","34084.000000","34391.500000","33834.800000","33589.640000","33351.870000","33138.320000","32966.160000","32695.000000","32463.400000","32444.400000","32095.700000","30683.000000","30373.500000","29888.500000"
"5204","Central America","6621","Arable land","5110","Area","1000 ha","24179.000000","24022.000000","23948.000000","23868.000000","23788.000000","23715.000000","23627.000000","23547.000000","23449.000000","22364.000000","22407.000000","22457.000000","22541.000000","22547.000000","22601.000000","22667.000000","22830.000000","22879.000000","22717.000000","22805.000000","22790.000000","22979.000000","23499.000000","23474.000000","23899.000000","23634.000000","24554.000000","25059.000000","26044.000000","27132.000000","27893.000000","27958.000000","28264.000000","28277.000000","28529.000000","28666.000000","28774.000000","28925.000000","29071.000000","28734.100000","28982.200000","29114.300000","30151.400000","29253.500000","29181.600000","29203.000000","29385.500000","28797.800000","28554.640000","28204.370000","27906.320000","27718.160000","27573.000000","27175.400000","27037.400000","26760.700000","25263.000000","24914.500000","24416.500000"
